,edit_count,sentiment,neg_sentiment
2013-04-06,14.366666666666667,-0.21079451056763648,0.5858438462412969
2013-04-07,14.666666666666666,-0.2094045373085611,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106215349296673,0.586041622321426
2013-04-09,16.866666666666667,-0.21583127790027473,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938088350826116,0.5965620161329589
2013-04-11,17.433333333333334,-0.2203510601925461,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614518744491292,0.5837833093325132
2013-04-13,19.0,-0.20296888366808521,0.5819651275143313
2013-04-14,19.3,-0.18232501327103764,0.5698439153931191
2013-04-15,19.7,-0.18972454215857446,0.5892883598375637
2013-04-16,19.833333333333332,-0.25577225233885703,0.622621693170897
2013-04-17,20.233333333333334,-0.25507395889136253,0.6220156325648364
2013-04-18,19.5,-0.2533087911062761,0.620859272584947
2013-04-19,19.3,-0.27868421314689756,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773810027559589,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147282472604262,0.6167994435251178
2013-04-22,17.6,-0.2831618381674464,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887120354310051,0.6426327768584511
2013-04-24,17.266666666666666,-0.2775289898393782,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544856854999243,0.623573896549571
2013-04-26,16.233333333333334,-0.2747716035095111,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698341163784377,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082232869140857,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366761555081494,0.6064493544250288
2013-04-30,15.733333333333333,-0.2265885299093778,0.6092271322028064
2013-05-01,13.733333333333333,-0.2599258151908873,0.6269690676866774
2013-05-02,13.633333333333333,-0.27178848193024513,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617621924415143,0.622524623242233
2013-05-04,13.266666666666667,-0.3140846566948783,0.6391912899088996
2013-05-05,13.2,-0.3161919739911638,0.6391912899088996
2013-05-06,13.2,-0.3134804686310903,0.6391912899088997
2013-05-07,11.8,-0.3066762329021301,0.61935002006763
2013-05-08,11.466666666666667,-0.31308094887725574,0.6060166867342965
2013-05-09,8.9,-0.34074107239701235,0.619940737367208
2013-05-10,8.233333333333333,-0.3319039028557594,0.6154962929227635
2013-05-11,7.0,-0.328822506710061,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287755023216227,0.6119706518971224
2013-05-13,5.233333333333333,-0.3245951020223192,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175019251444594,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092900495203325,0.5697989347254052
2013-05-16,4.433333333333334,-0.2441119790546088,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706388830150766,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520510182328641,0.5399007936507937
2013-05-19,3.6333333333333333,-0.2339286372609555,0.5149007936507937
2013-05-20,3.6,-0.19567392656017862,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157072076012217,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614920466026616,0.5260119047619047
2013-05-23,3.8,-0.23064408655440996,0.509345238095238
2013-05-24,3.7333333333333334,-0.25420807663646955,0.5217261904761905
2013-05-25,3.3666666666666667,-0.28747142363635325,0.5404761904761906
2013-05-26,4.8,-0.26676961434409896,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858440619413258,0.5426968543378081
2013-05-28,5.733333333333333,-0.3188819588923654,0.5426968543378081
2013-05-29,5.433333333333334,-0.29349334157548357,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811334674594337,0.5065857432266969
2013-05-31,5.166666666666667,-0.2479193980532422,0.4732524098933636
2013-06-01,5.533333333333333,-0.27343315541213997,0.5035554401963939
2013-06-02,5.766666666666667,-0.22487110678818079,0.4785554401963939
2013-06-03,5.8,-0.22617580312291366,0.4785554401963939
2013-06-04,5.933333333333334,-0.2212634784796754,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306074680410353,0.48774735938831315
2013-06-06,6.4,-0.27494229888725524,0.5210806927216465
2013-06-07,6.433333333333334,-0.3081596296609267,0.5544140260549798
2013-06-08,6.366666666666666,-0.2751481961787566,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689670496762618,0.5010806927216465
2013-06-10,6.033333333333333,-0.298660464443845,0.5177473593883131
2013-06-11,5.966666666666667,-0.30769355680354676,0.5260806927216464
2013-06-12,6.133333333333334,-0.3158612420738562,0.5460806927216465
2013-06-13,6.2,-0.3166149229388261,0.5627473593883131
2013-06-14,6.3,-0.3257722052515372,0.5660806927216464
2013-06-15,6.233333333333333,-0.35785265689897783,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309063068551354,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959638150058716,0.555604502245456
2013-06-18,5.633333333333334,-0.36959638150058716,0.555604502245456
2013-06-19,5.566666666666666,-0.4029179568243278,0.555604502245456
2013-06-20,5.5,-0.37027410916013054,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703636578244495,0.4889378355787893
2013-06-22,5.4,-0.3578036247179494,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487724448100584,0.4706045022454559
2013-06-24,5.1,-0.27243478680507205,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598241283633073,0.4140827631150212
2013-06-26,2.8,-0.24488605088851323,0.40588383838383835
2013-06-27,2.8,-0.24488605088851323,0.40588383838383835
2013-06-28,2.7,-0.25472405049729485,0.3947727272727272
2013-06-29,2.7,-0.25472405049729485,0.3947727272727272
2013-06-30,2.7,-0.25472405049729485,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217502340115334,0.39780303030303027
2013-07-02,2.1,-0.27745885709362456,0.38946969696969697
2013-07-03,2.0,-0.245019033810535,0.35613636363636364
2013-07-04,1.8666666666666667,-0.249286739329497,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803954816526833,0.35805555555555557
2013-07-06,1.5,-0.21615799608211667,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612697385133256,0.32472222222222225
2013-07-08,1.6,-0.2173614138601318,0.3413888888888889
2013-07-09,1.6666666666666667,-0.250250886304984,0.37472222222222223
2013-07-10,1.6,-0.21723501525701036,0.3413888888888889
2013-07-11,1.6,-0.1892877910771067,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116654458027037,0.3047222222222222
2013-07-13,1.4,-0.15041286371530047,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509784005464066,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509784005464066,0.30138888888888893
2013-07-16,1.3,-0.2076736698784525,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442803087215572,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442803087215572,0.30138888888888893
2013-07-19,1.3,-0.20774077278754063,0.33472222222222225
2013-07-20,1.3,-0.20774077278754063,0.33472222222222225
2013-07-21,1.3,-0.20774077278754063,0.33472222222222225
2013-07-22,1.1666666666666667,-0.1889193743703857,0.3097222222222223
2013-07-23,1.1666666666666667,-0.2551451454796488,0.3430555555555556
2013-07-24,1.1666666666666667,-0.2551451454796488,0.3430555555555556
2013-07-25,1.2,-0.223337551975061,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508412512521893,0.32222222222222224
2013-07-27,1.1,-0.22456177266817243,0.34222222222222226
2013-07-28,1.1,-0.22456177266817245,0.34222222222222226
2013-07-29,1.1,-0.22456177266817245,0.34222222222222226
2013-07-30,1.1,-0.22456177266817245,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521699341516648,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457240623614142,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457240623614142,0.34722222222222227
2013-08-03,1.1333333333333333,-0.172124928202894,0.31388888888888894
2013-08-04,1.0,-0.16112972726424532,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372191061576205,0.3416666666666667
2013-08-06,1.0,-0.12878231634696327,0.30833333333333335
2013-08-07,1.0,-0.12337350080410639,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380185256401698,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380185256401698,0.30833333333333335
2013-08-10,0.9333333333333333,-0.0923257781068484,0.2916666666666667
2013-08-11,0.9,-0.12227933933337529,0.2916666666666667
2013-08-12,0.9,-0.12227933933337529,0.2916666666666667
2013-08-13,0.9,-0.1222119582692782,0.2916666666666667
2013-08-14,1.0,-0.11163228084643681,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395365486542384,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395365486542384,0.29907407407407405
2013-08-17,1.3,-0.13721706400314965,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390432208776473,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627645634942584,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420155036228675,0.35833333333333334
2013-08-21,1.7,-0.1292641888834812,0.35833333333333334
2013-08-22,1.8,-0.11386655775485215,0.35
2013-08-23,1.8666666666666667,-0.14643190113482651,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100282809248677,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100282809248677,0.4166666666666667
2013-08-26,1.8,-0.16910964152327287,0.39666666666666667
2013-08-27,1.8,-0.16910964152327287,0.39666666666666667
2013-08-28,1.8,-0.16910964152327287,0.39666666666666667
2013-08-29,1.8,-0.16910964152327287,0.39666666666666667
2013-08-30,1.8,-0.1955109510929496,0.41000000000000003
2013-08-31,1.7,-0.20876108299802848,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732259522985526,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892170579345,0.4766666666666667
2013-09-03,1.8666666666666667,-0.2880714773248743,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103934199722,0.49333333333333335
2013-09-05,1.8333333333333333,-0.32046367914588364,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380546799413,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132023047517847,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132023047517847,0.44333333333333336
2013-09-09,1.7,-0.3232294022153925,0.44333333333333336
2013-09-10,1.7,-0.3232294022153925,0.44333333333333336
2013-09-11,1.7,-0.3232294022153925,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026687136402834,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008465487868698,0.3988888888888889
2013-09-14,1.2666666666666666,-0.2759493449440709,0.3692592592592593
2013-09-15,1.2666666666666666,-0.2759493449440709,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938164781641075,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938164781641075,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700951355474967,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908441954188876,0.27666666666666667
2013-09-20,0.8333333333333334,-0.1840217810206943,0.27666666666666667
2013-09-21,0.7,-0.16610440724425846,0.25166666666666665
2013-09-22,0.7666666666666667,-0.1169299022687806,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416656881570814,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416656881570814,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658210784196851,0.19333333333333333
2013-09-26,0.7,-0.08594078848759332,0.19333333333333333
2013-09-27,0.7,-0.08594078848759332,0.19333333333333333
2013-09-28,0.7333333333333333,-0.053207671940326676,0.19333333333333333
2013-09-29,0.5666666666666667,-0.0331864113608996,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808666348457262,0.13333333333333333
2013-10-01,0.43333333333333335,0.0429180070757866,0.10833333333333334
2013-10-02,0.43333333333333335,0.043572831650575,0.10833333333333334
2013-10-03,0.5666666666666667,0.0590520688229137,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316826952829,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584063874351,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-12,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-13,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-14,1.1333333333333333,0.055967386066913614,0.11574074074074074
2013-10-15,1.4,0.07066531255841255,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102456847827,0.12407407407407407
2013-10-17,1.3666666666666667,0.03736102456847827,0.12407407407407407
2013-10-18,1.8,0.02824095378701504,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132931282505012,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496600405944818,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030221865443685087,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700124087676989,0.22470066970066968
2013-10-23,4.3,-0.047433864875561456,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054103027941662,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054103027941662,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697188726228354,0.2994744253567783
2013-10-27,5.3,-0.12667640070371614,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807986676944085,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902976917147094,0.37401987990223284
2013-10-30,6.7,-0.20667752694355723,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592046260988878,0.4128282534932151
2013-11-01,7.0,-0.20316862623051968,0.39616158682654845
2013-11-02,7.533333333333333,-0.20166038548258625,0.39666663733159896
2013-11-03,7.7,-0.23472267464108945,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931346521915015,0.4369444151093767
2013-11-05,7.8,-0.21780829746995717,0.42064811881308045
2013-11-06,7.866666666666666,-0.21921233951523256,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165625591550619,0.46398145214641384
2013-11-08,8.466666666666667,-0.2601513424387089,0.48962247778743945
2013-11-09,8.6,-0.2601630542547019,0.5062891444541061
2013-11-10,8.866666666666667,-0.2685436170667918,0.5271224777874395
2013-11-11,9.0,-0.28488743716185405,0.5521224777874394
2013-11-12,9.1,-0.31781656954392906,0.5854558111207727
2013-11-13,9.766666666666667,-0.3247259414564085,0.6054558111207728
2013-11-14,9.5,-0.3394238679479074,0.5971224777874394
2013-11-15,9.733333333333333,-0.36422138358998274,0.6256939063588681
2013-11-16,9.8,-0.3968766107742784,0.6590272396922014
2013-11-17,9.366666666666667,-0.3877565399928152,0.6385144191793809
2013-11-18,9.433333333333334,-0.40480502180915234,0.6489906096555713
2013-11-19,9.466666666666667,-0.38380321141680634,0.6381320237969855
2013-11-20,8.466666666666667,-0.39352724823536234,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290621377337715,0.6488768345417962
2013-11-22,8.3,-0.41868612070542255,0.6573082070908158
2013-11-23,8.066666666666666,-0.41596677504207474,0.6568808566634653
2013-11-24,9.3,-0.4282966909865952,0.6794033791859879
2013-11-25,9.5,-0.43119253752377645,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544360974959808,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622397133574496,0.6971595119421207
2013-11-28,9.933333333333334,-0.4515102534002698,0.6922877170703258
2013-11-29,9.666666666666666,-0.46001462864265047,0.6964423064423065
2013-11-30,10.0,-0.47201011909279383,0.7024851914325598
2013-12-01,10.433333333333334,-0.47631073117156647,0.7035963025436709
2013-12-02,10.3,-0.4892834936498876,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887218397444429,0.7104986594460279
2013-12-04,9.7,-0.46367372153559744,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823596950315,0.7013319927793611
2013-12-06,9.833333333333334,-0.4933726473486366,0.6979986594460279
2013-12-07,9.8,-0.5037416670556806,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794454527761,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948692155744,0.7206909671383356
2013-12-10,9.9,-0.5171063725563749,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780294987425,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898692847843689,0.6953338242811927
2013-12-13,10.133333333333333,-0.4875495611005926,0.6935156424630108
2013-12-14,10.666666666666666,-0.50843151493608,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190683569794,0.7126624678598362
2013-12-16,11.833333333333334,-0.4756326119731498,0.7039668156859232
2013-12-17,13.0,-0.49354052039007956,0.7296811014002089
2013-12-18,14.166666666666666,-0.49677905337793155,0.7312684029875105
2013-12-19,15.2,-0.5113458688972952,0.7389557414888024
2013-12-20,16.1,-0.5080736647962095,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887656720381447,0.7274885050215661
2013-12-22,17.466666666666665,-0.48179024094357764,0.722488505021566
2013-12-23,18.133333333333333,-0.46138846569249076,0.711377393910455
2013-12-24,17.733333333333334,-0.47177804742863433,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069670879764,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507286606832269,0.7034421729752339
2013-12-27,19.433333333333334,-0.43094077488818994,0.6917755063085674
2013-12-28,19.333333333333332,-0.43716706971894703,0.6946183156731158
2013-12-29,19.066666666666666,-0.4270725641326257,0.6892214902762904
2013-12-30,18.866666666666667,-0.429826433189649,0.6903011124085442
2013-12-31,18.966666666666665,-0.4374595580003271,0.6947455568529886
2014-01-01,18.9,-0.42277342144553837,0.6859492605566923
2014-01-02,18.966666666666665,-0.42323964791733343,0.6859492605566923
2014-01-03,19.7,-0.43338544353357,0.7071613817688135
2014-01-04,20.366666666666667,-0.4246294379587835,0.7023994770069087
2014-01-05,20.6,-0.4449524170981302,0.7125955554382812
2014-01-06,20.7,-0.43591096312921934,0.7078336506763765
2014-01-07,23.0,-0.4205780262524029,0.7003219135871747
2014-01-08,23.3,-0.42668644495548214,0.7033219135871747
2014-01-09,23.3,-0.46799940236152615,0.7266552469205081
2014-01-10,24.633333333333333,-0.48883726719316806,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044780374905155,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119750492628253,0.7502479505132116
2014-01-13,24.566666666666666,-0.4975454285597639,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227842419515,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795707866373,0.7562253487188707
2014-01-16,23.1,-0.5137157445829923,0.74980930861862
2014-01-17,22.2,-0.5208948455978863,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061231158631,0.7595029224982804
2014-01-19,19.8,-0.5463989391194682,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143382153293,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697474042417,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006920485767,0.7801091735457079
2014-01-23,18.1,-0.5680517008293741,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708715450694,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770763541523,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931769429244,0.7854954169319514
2014-01-27,15.9,-0.5575921303259533,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096835703231,0.7825995904091224
2014-01-29,17.9,-0.5611421570508888,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030480742773,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521807685789927,0.7763368716464037
2014-02-01,17.6,-0.5288619928191898,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784954849407,0.7773469726565048
2014-02-03,16.3,-0.5278488395610217,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990698067521,0.7669127989870369
2014-02-05,15.833333333333334,-0.519376381129933,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176631792683,0.758551520203223
2014-02-07,13.2,-0.5038777247506014,0.7527737424254453
2014-02-08,13.266666666666667,-0.4768243689773114,0.7388848535365562
2014-02-09,11.966666666666667,-0.46784915002340166,0.7340700387217416
2014-02-10,11.266666666666667,-0.457359982834415,0.7299674746191775
2014-02-11,11.4,-0.4778377661832402,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641289396867,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667276947935,0.7536543433060461
2014-02-14,11.666666666666666,-0.49995696810067974,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607978174794,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192696508145,0.7665783199142332
2014-02-17,10.9,-0.5075682826853171,0.7582449865808999
2014-02-18,10.733333333333333,-0.4869492201026653,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484387281836066,0.7263495617442985
2014-02-20,9.4,-0.4627513637931782,0.7032726386673755
2014-02-21,9.233333333333333,-0.47165558437092153,0.7074393053340422
2014-02-22,9.0,-0.45380755861186034,0.698180046074783
2014-02-23,8.9,-0.4542324622430707,0.698180046074783
2014-02-24,8.466666666666667,-0.46377353568457613,0.7029419508366878
2014-02-25,8.733333333333333,-0.4894061333862943,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382927634844,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664752154984,0.741950456950457
2014-02-28,5.866666666666666,-0.5394006311569494,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066875459907,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238722269749,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467073472769738,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741309912683,0.7273039508384336
2014-03-05,7.7,-0.5446804413770178,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576019131943889,0.74864094717543
2014-03-07,8.8,-0.5648424873244348,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256856197555,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900397442679709,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144192538450157,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169463298623697,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775411458416,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124596154734779,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114005464305216,0.7733730411019298
2014-03-15,10.8,-0.6202885378558004,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927200108444,0.777702045430934
2014-03-17,10.833333333333334,-0.6064697611930975,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764863242382,0.7682576009864897
2014-03-19,11.666666666666666,-0.6078438280294016,0.7699242676531562
2014-03-20,12.5,-0.6305847353805775,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020290967516,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197765928053219,0.8078657881209925
2014-03-23,14.133333333333333,-0.6114490466690753,0.8036991214543259
2014-03-24,14.1,-0.6432541437324577,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159166613816137,0.8055509733061776
2014-03-26,15.0,-0.6041169883228438,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091913208541,0.7937664615216659
2014-03-28,16.1,-0.5836704699814843,0.7867897173356194
2014-03-29,16.566666666666666,-0.5738381709774859,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657311868773,0.7840850389730464
2014-03-31,17.5,-0.5874087323595368,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663575876705579,0.777376575023203
2014-04-02,19.633333333333333,-0.589921949770081,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070370071678527,0.7986641361692547
2014-04-04,19.733333333333334,-0.594938830729511,0.7927117552168739
2014-04-05,18.9,-0.5985606901577213,0.793993806498925
2014-04-06,18.4,-0.5804576993364251,0.7851702770871605
2014-04-07,18.0,-0.5515446077563521,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104278130608952,0.7477685676854511
2014-04-09,17.8,-0.505727854682929,0.7454537528706363
2014-04-10,17.033333333333335,-0.4771278387663422,0.7278292317978393
2014-04-11,16.7,-0.44722888292779434,0.7106996021682097
2014-04-12,16.3,-0.441180273025109,0.7081933365040493
2014-04-13,16.533333333333335,-0.4375694513111051,0.705971114281827
2014-04-14,16.566666666666666,-0.4373764911367943,0.7065663523770651
2014-04-15,17.433333333333334,-0.419141485790449,0.6966898091671886
2014-04-16,18.6,-0.4175472122628448,0.6958032843444936
2014-04-17,18.766666666666666,-0.420232935170229,0.6974699510111603
2014-04-18,22.066666666666666,-0.42337642487080157,0.6999349370055581
2014-04-19,23.3,-0.4254637506809058,0.7009671950700741
2014-04-20,23.6,-0.4361514366684608,0.706105039681603
2014-04-21,24.4,-0.47159046203079347,0.7246235582001215
2014-04-22,23.866666666666667,-0.4637518768030656,0.7204568915334548
2014-04-23,24.1,-0.4376420422909908,0.7079568915334548
2014-04-24,24.266666666666666,-0.45756918089462667,0.7184238802613131
2014-04-25,24.266666666666666,-0.44036116172473255,0.709332971170404
2014-04-26,24.333333333333332,-0.43922784362482115,0.7089962708337036
2014-04-27,23.433333333333334,-0.4406531111180146,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135484011337184,0.7091277769245121
2014-04-29,22.133333333333333,-0.41469756275464326,0.6937768997315297
2014-04-30,21.433333333333334,-0.4209156082530289,0.6968072027618326
2014-05-01,21.5,-0.449922150290258,0.7130474697251252
2014-05-02,20.633333333333333,-0.4504862788311603,0.7132105258630241
2014-05-03,20.333333333333332,-0.4309421394371066,0.6872845999370981
2014-05-04,19.366666666666667,-0.4459243645246912,0.6956179332704315
2014-05-05,19.833333333333332,-0.42781242999528074,0.6867290443815427
2014-05-06,19.933333333333334,-0.43429333342208687,0.6900623777148759
2014-05-07,20.4,-0.44025091362350666,0.6932912476104125
2014-05-08,20.9,-0.4670500001480312,0.7081463200741805
2014-05-09,21.133333333333333,-0.46154604012405964,0.705066609929253
2014-05-10,21.833333333333332,-0.47910647972688797,0.7174122889415988
2014-05-11,22.166666666666668,-0.4993109114008828,0.7289863630156729
2014-05-12,22.5,-0.5109683893119957,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326414920375,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604392301809,0.7284233802468076
2014-05-15,21.6,-0.4924915805425092,0.724966590123351
2014-05-16,20.366666666666667,-0.4665442106558809,0.710853114946046
2014-05-17,19.9,-0.44780018953157097,0.6991864482793794
2014-05-18,16.1,-0.44388866944582206,0.6967214622849816
2014-05-19,14.433333333333334,-0.4322650380227299,0.6899114264426877
2014-05-20,13.766666666666667,-0.42076762298818604,0.6845542835855447
2014-05-21,13.9,-0.40960038719981423,0.6782579872892485
2014-05-22,13.633333333333333,-0.3925453088522902,0.6532579872892483
2014-05-23,13.366666666666667,-0.3864275655985823,0.6324246539559151
2014-05-24,12.6,-0.3614795311738696,0.6034391467095384
2014-05-25,12.366666666666667,-0.390498158371323,0.6185906618610535
2014-05-26,12.533333333333333,-0.40508109636104567,0.6274921770125685
2014-05-27,12.766666666666667,-0.4078643229121827,0.629394350925612
2014-05-28,12.533333333333333,-0.38369152979629445,0.6008229223541834
2014-05-29,12.4,-0.4136337807931225,0.6174895890208502
2014-05-30,12.6,-0.4118651145711406,0.6174895890208502
2014-05-31,11.766666666666667,-0.40616235880802853,0.6140845710997032
2014-06-01,11.3,-0.40711627733932504,0.6150342387160375
2014-06-02,11.566666666666666,-0.41758684175438254,0.6358675720493708
2014-06-03,11.733333333333333,-0.40868433905582485,0.6303120164938153
2014-06-04,11.7,-0.42061716422758305,0.6368199530017518
2014-06-05,11.533333333333333,-0.41394988403043953,0.6168199530017519
2014-06-06,10.7,-0.41771547740759996,0.6174372369523692
2014-06-07,10.0,-0.3742228174379937,0.5942488311552676
